# Solar longitude: 30 degrees
# Comet distance: 10 km
longitude_deg,latitude_deg,dsmc_wind_m_s,computed_wind_z_m_s,difference_m_s,relative_error_percent
85.700000,63.300000,6.999000e+02,6.963083e+02,-3.591741e+00,-0.51
82.600000,61.400000,7.105000e+02,6.945886e+02,-1.591142e+01,-2.24
79.800000,61.200000,6.948000e+02,6.913542e+02,-3.445756e+00,-0.50
87.100000,65.800000,6.999000e+02,6.948936e+02,-5.006405e+00,-0.72
86.600000,60.800000,7.003000e+02,7.002160e+02,-8.398309e-02,-0.01
66.600000,78.400000,6.493000e+02,6.593005e+02,1.000048e+01,1.54
65.100000,76.700000,6.645000e+02,6.616132e+02,-2.886827e+00,-0.43
58.800000,75.600000,6.637000e+02,6.587026e+02,-4.997425e+00,-0.75
68.200000,75.700000,6.789000e+02,6.655248e+02,-1.337523e+01,-1.97
86.100000,75.800000,6.737000e+02,6.768578e+02,3.157845e+00,0.47
59.300000,60.200000,6.743000e+02,6.669177e+02,-7.382272e+00,-1.09
68.800000,70.100000,6.703000e+02,6.732109e+02,2.910903e+00,0.43
46.800000,68.700000,6.517000e+02,6.515024e+02,-1.975536e-01,-0.03
51.800000,68.900000,6.505000e+02,6.572924e+02,6.792433e+00,1.04
47.800000,71.600000,6.510000e+02,6.522091e+02,1.209124e+00,0.19
44.600000,71.300000,6.410000e+02,6.488359e+02,7.835901e+00,1.22
52.400000,70.100000,6.620000e+02,6.575950e+02,-4.405019e+00,-0.67
61.400000,52.400000,6.654000e+02,6.716026e+02,6.202642e+00,0.93
64.500000,51.200000,6.791000e+02,6.773853e+02,-1.714670e+00,-0.25
62.200000,53.000000,6.692000e+02,6.726853e+02,3.485312e+00,0.52
32.400000,69.500000,6.319000e+02,6.330200e+02,1.120017e+00,0.18
36.200000,68.100000,6.408000e+02,6.371325e+02,-3.667477e+00,-0.57
33.400000,71.200000,6.279000e+02,6.355659e+02,7.665890e+00,1.22
31.700000,72.000000,6.131000e+02,6.338932e+02,2.079319e+01,3.39
86.000000,49.400000,7.196000e+02,7.142568e+02,-5.343229e+00,-0.74
80.900000,47.900000,7.031000e+02,7.083638e+02,5.263792e+00,0.75
57.500000,67.200000,6.689000e+02,6.639505e+02,-4.949520e+00,-0.74
58.800000,66.100000,6.530000e+02,6.656462e+02,1.264622e+01,1.94
55.200000,64.800000,6.718000e+02,6.616232e+02,-1.017678e+01,-1.51
57.800000,64.900000,6.631000e+02,6.647252e+02,1.625230e+00,0.25
53.000000,66.900000,6.554000e+02,6.589227e+02,3.522689e+00,0.54
56.000000,70.000000,6.542000e+02,6.613316e+02,7.131618e+00,1.09
84.300000,62.900000,6.958000e+02,6.951154e+02,-6.846237e-01,-0.10
88.500000,64.900000,7.041000e+02,6.975138e+02,-6.586228e+00,-0.94
82.900000,63.200000,6.917000e+02,6.931902e+02,1.490219e+00,0.22
85.200000,58.500000,7.096000e+02,7.010106e+02,-8.589423e+00,-1.21
79.500000,66.600000,6.923000e+02,6.863102e+02,-5.989786e+00,-0.87
74.800000,51.200000,6.833000e+02,6.939913e+02,1.069128e+01,1.56
40.200000,68.800000,6.456000e+02,6.431374e+02,-2.462621e+00,-0.38
37.400000,70.800000,6.415000e+02,6.403609e+02,-1.139143e+00,-0.18
44.300000,69.300000,6.588000e+02,6.485146e+02,-1.028541e+01,-1.56
42.100000,68.600000,6.433000e+02,6.455579e+02,2.257865e+00,0.35
35.000000,70.600000,6.281000e+02,6.372641e+02,9.164084e+00,1.46
58.200000,63.500000,6.751000e+02,6.653334e+02,-9.766556e+00,-1.45
64.500000,62.900000,6.781000e+02,6.728144e+02,-5.285620e+00,-0.78
57.600000,65.400000,6.627000e+02,6.644279e+02,1.727925e+00,0.26
63.200000,65.600000,6.663000e+02,6.705366e+02,4.236636e+00,0.64
60.000000,60.900000,6.744000e+02,6.677832e+02,-6.616848e+00,-0.98
59.300000,65.800000,6.582000e+02,6.662677e+02,8.067685e+00,1.23
70.300000,54.200000,6.760000e+02,6.843060e+02,8.306014e+00,1.23
67.600000,57.100000,6.687000e+02,6.787415e+02,1.004147e+01,1.50
71.700000,53.300000,6.819000e+02,6.871026e+02,5.202643e+00,0.76
65.600000,55.300000,6.646000e+02,6.768518e+02,1.225183e+01,1.84
62.100000,52.800000,6.593000e+02,6.726041e+02,1.330406e+01,2.02
66.000000,54.300000,6.825000e+02,6.779477e+02,-4.552275e+00,-0.67
44.100000,69.300000,6.580000e+02,6.482694e+02,-9.730606e+00,-1.48
69.600000,48.300000,6.773000e+02,6.884151e+02,1.111512e+01,1.64
69.200000,50.800000,6.818000e+02,6.853953e+02,3.595299e+00,0.53
68.600000,51.400000,6.817000e+02,6.839201e+02,2.220087e+00,0.33
65.900000,52.000000,6.663000e+02,6.791660e+02,1.286605e+01,1.93
64.900000,52.000000,6.791000e+02,6.775586e+02,-1.541370e+00,-0.23
64.300000,50.500000,6.673000e+02,6.774831e+02,1.018312e+01,1.53
63.000000,47.800000,6.783000e+02,6.769176e+02,-1.382378e+00,-0.20
71.200000,45.600000,6.902000e+02,6.942142e+02,4.014238e+00,0.58
76.200000,45.800000,7.026000e+02,7.032157e+02,6.157492e-01,0.09
77.500000,43.000000,7.030000e+02,7.095170e+02,6.517035e+00,0.93
79.200000,44.600000,7.054000e+02,7.103272e+02,4.927175e+00,0.70
66.400000,62.400000,6.621000e+02,6.751324e+02,1.303236e+01,1.97
83.500000,43.800000,7.199000e+02,7.188182e+02,-1.081777e+00,-0.15
82.200000,44.300000,7.046000e+02,7.159472e+02,1.134723e+01,1.61
87.600000,44.000000,7.320000e+02,7.245367e+02,-7.463276e+00,-1.02
88.200000,45.000000,7.336000e+02,7.239212e+02,-9.678785e+00,-1.32
84.300000,40.700000,7.289000e+02,7.245740e+02,-4.326044e+00,-0.59
64.900000,67.700000,6.766000e+02,6.713232e+02,-5.276827e+00,-0.78
70.100000,65.900000,6.762000e+02,6.774823e+02,1.282338e+00,0.19
66.500000,65.400000,6.658000e+02,6.740681e+02,8.268054e+00,1.24
72.500000,66.100000,6.759000e+02,6.797610e+02,3.860992e+00,0.57
80.000000,67.400000,6.906000e+02,6.860009e+02,-4.599146e+00,-0.67
57.800000,73.000000,6.758000e+02,6.608722e+02,-1.492777e+01,-2.21
74.000000,43.500000,6.949000e+02,7.021207e+02,7.220721e+00,1.04
30.900000,74.800000,6.420000e+02,6.337989e+02,-8.201107e+00,-1.28
28.000000,74.700000,6.414000e+02,6.307385e+02,-1.066145e+01,-1.66
31.600000,73.800000,6.312000e+02,6.344079e+02,3.207934e+00,0.51
84.200000,54.500000,7.085000e+02,7.044105e+02,-4.089468e+00,-0.58
85.300000,55.300000,7.122000e+02,7.050113e+02,-7.188665e+00,-1.01
79.900000,51.700000,7.051000e+02,7.014532e+02,-3.646751e+00,-0.52
81.800000,52.100000,7.123000e+02,7.038947e+02,-8.405306e+00,-1.18
84.300000,52.500000,7.103000e+02,7.072073e+02,-3.092717e+00,-0.44
76.900000,53.700000,6.859000e+02,6.944707e+02,8.570721e+00,1.25
82.000000,48.500000,7.095000e+02,7.092857e+02,-2.143430e-01,-0.03
77.700000,43.300000,7.019000e+02,7.094702e+02,7.570216e+00,1.08
74.000000,47.700000,6.940000e+02,6.968066e+02,2.806580e+00,0.40
72.500000,49.900000,6.814000e+02,6.916924e+02,1.029243e+01,1.51
73.800000,46.800000,6.887000e+02,6.975672e+02,8.867190e+00,1.29
72.100000,46.000000,6.921000e+02,6.954320e+02,3.332030e+00,0.48
67.800000,49.100000,6.768000e+02,6.845359e+02,7.735932e+00,1.14
50.800000,70.200000,6.500000e+02,6.558648e+02,5.864809e+00,0.90
66.000000,61.400000,6.702000e+02,6.750150e+02,4.814968e+00,0.72
70.700000,56.100000,6.676000e+02,6.835098e+02,1.590981e+01,2.38
35.100000,65.400000,6.328000e+02,6.323623e+02,-4.377069e-01,-0.07
37.600000,68.900000,6.659000e+02,6.396955e+02,-2.620454e+01,-3.94
37.100000,67.200000,6.694000e+02,6.376422e+02,-3.175779e+01,-4.74
33.600000,65.600000,6.117000e+02,6.301089e+02,1.840893e+01,3.01
36.700000,69.400000,6.640000e+02,6.387934e+02,-2.520656e+01,-3.80
50.700000,74.300000,6.496000e+02,6.533707e+02,3.770687e+00,0.58
60.600000,74.400000,6.577000e+02,6.616976e+02,3.997552e+00,0.61
88.300000,61.100000,7.003000e+02,7.020024e+02,1.702368e+00,0.24
89.200000,63.200000,6.980000e+02,7.004705e+02,2.470522e+00,0.35
83.300000,63.000000,6.947000e+02,6.938500e+02,-8.499547e-01,-0.12
86.900000,64.100000,7.136000e+02,6.967506e+02,-1.684936e+01,-2.36
48.200000,73.800000,6.438000e+02,6.514530e+02,7.653019e+00,1.19
40.000000,72.400000,6.424000e+02,6.436046e+02,1.204641e+00,0.19
48.600000,72.700000,6.553000e+02,6.525220e+02,-2.778025e+00,-0.42
42.500000,71.000000,6.422000e+02,6.464856e+02,4.285608e+00,0.67
72.300000,52.500000,6.890000e+02,6.887365e+02,-2.635062e-01,-0.04
75.500000,54.100000,6.848000e+02,6.919823e+02,7.182297e+00,1.05
74.000000,52.500000,6.882000e+02,6.913435e+02,3.143494e+00,0.46
74.300000,50.400000,6.839000e+02,6.940938e+02,1.019382e+01,1.49
71.400000,49.900000,6.743000e+02,6.898672e+02,1.556716e+01,2.31
73.800000,49.600000,6.803000e+02,6.941898e+02,1.388975e+01,2.04
45.600000,76.700000,6.373000e+02,6.467111e+02,9.411070e+00,1.48
23.100000,73.300000,6.185000e+02,6.245433e+02,6.043301e+00,0.98
38.800000,73.300000,6.353000e+02,6.422011e+02,6.901103e+00,1.09
58.800000,48.100000,6.704000e+02,6.686374e+02,-1.762570e+00,-0.26
74.200000,42.200000,6.993000e+02,7.041556e+02,4.855577e+00,0.69
71.200000,60.000000,6.758000e+02,6.818012e+02,6.001195e+00,0.89
51.000000,74.400000,6.496000e+02,6.535517e+02,3.951658e+00,0.61
58.100000,76.500000,6.484000e+02,6.568882e+02,8.488171e+00,1.31
40.700000,75.900000,6.422000e+02,6.430652e+02,8.651626e-01,0.13
64.200000,76.700000,6.624000e+02,6.609870e+02,-1.412988e+00,-0.21
73.400000,50.000000,6.845000e+02,6.930708e+02,8.570778e+00,1.25
53.700000,45.200000,6.587000e+02,6.588503e+02,1.502600e-01,0.02
57.700000,41.800000,6.858000e+02,6.700959e+02,-1.570410e+01,-2.29
41.300000,74.100000,6.288000e+02,6.445662e+02,1.576624e+01,2.51
47.900000,73.600000,6.558000e+02,6.513010e+02,-4.499017e+00,-0.69
57.000000,42.300000,6.905000e+02,6.681787e+02,-2.232134e+01,-3.23
61.100000,47.400000,6.802000e+02,6.735426e+02,-6.657375e+00,-0.98
59.400000,47.000000,6.803000e+02,6.703975e+02,-9.902462e+00,-1.46
58.700000,46.000000,6.714000e+02,6.695106e+02,-1.889438e+00,-0.28
25.500000,74.600000,6.254000e+02,6.280376e+02,2.637599e+00,0.42
55.000000,47.000000,6.699000e+02,6.610700e+02,-8.830025e+00,-1.32
50.900000,78.100000,6.529000e+02,6.492107e+02,-3.689340e+00,-0.57
66.200000,77.800000,6.493000e+02,6.602790e+02,1.097900e+01,1.69
49.500000,76.400000,6.469000e+02,6.502599e+02,3.359883e+00,0.52
58.900000,42.300000,6.807000e+02,6.723464e+02,-8.353555e+00,-1.23
69.300000,71.400000,6.640000e+02,6.723471e+02,8.347084e+00,1.26
49.300000,69.100000,6.540000e+02,6.544397e+02,4.396981e-01,0.07
68.900000,70.900000,6.710000e+02,6.725313e+02,1.531273e+00,0.23
65.200000,70.200000,6.734000e+02,6.699146e+02,-3.485385e+00,-0.52
69.400000,69.800000,6.605000e+02,6.740127e+02,1.351267e+01,2.05
62.300000,71.000000,6.628000e+02,6.666468e+02,3.846797e+00,0.58
77.400000,53.600000,6.837000e+02,6.953276e+02,1.162762e+01,1.70
73.500000,55.900000,6.891000e+02,6.875075e+02,-1.592482e+00,-0.23
71.900000,52.800000,6.874000e+02,6.878486e+02,4.486371e-01,0.07
58.900000,68.100000,6.600000e+02,6.651267e+02,5.126663e+00,0.78
63.100000,71.100000,6.574000e+02,6.672794e+02,9.879436e+00,1.50
77.900000,48.800000,6.981000e+02,7.020701e+02,3.970051e+00,0.57
68.800000,50.900000,6.755000e+02,6.846589e+02,9.158924e+00,1.36
68.200000,48.800000,6.742000e+02,6.854957e+02,1.129573e+01,1.68
65.300000,49.200000,6.709000e+02,6.801050e+02,9.204955e+00,1.37
47.400000,76.700000,6.489000e+02,6.482064e+02,-6.935775e-01,-0.11
30.000000,74.800000,6.386000e+02,6.328615e+02,-5.738506e+00,-0.90
64.400000,77.700000,6.562000e+02,6.593013e+02,3.101320e+00,0.47
60.700000,76.800000,6.629000e+02,6.583357e+02,-4.564253e+00,-0.69
53.300000,77.100000,6.537000e+02,6.523991e+02,-1.300870e+00,-0.20
42.500000,76.700000,6.505000e+02,6.440801e+02,-6.419866e+00,-0.99
53.200000,56.000000,6.359000e+02,6.570280e+02,2.112805e+01,3.32
69.700000,46.000000,6.879000e+02,6.909613e+02,3.061259e+00,0.45
68.200000,47.600000,6.874000e+02,6.866049e+02,-7.950783e-01,-0.12
72.400000,47.000000,6.999000e+02,6.948043e+02,-5.095656e+00,-0.73
68.600000,48.200000,6.699000e+02,6.867520e+02,1.685204e+01,2.52
53.900000,45.300000,6.606000e+02,6.592718e+02,-1.328199e+00,-0.20
89.100000,50.000000,7.207000e+02,7.179868e+02,-2.713196e+00,-0.38
84.800000,45.800000,7.257000e+02,7.178254e+02,-7.874630e+00,-1.09
80.700000,48.100000,7.040000e+02,7.077389e+02,3.738854e+00,0.53
77.100000,60.600000,6.859000e+02,6.885543e+02,2.654292e+00,0.39
79.200000,63.000000,6.844000e+02,6.891420e+02,4.741959e+00,0.69
78.700000,61.200000,6.876000e+02,6.900227e+02,2.422691e+00,0.35
75.400000,66.000000,6.824000e+02,6.827355e+02,3.355263e-01,0.05
78.300000,53.000000,6.968000e+02,6.973703e+02,5.702861e-01,0.08
70.900000,56.300000,6.753000e+02,6.836474e+02,8.347380e+00,1.24
78.800000,55.900000,6.905000e+02,6.949265e+02,4.426528e+00,0.64
75.400000,55.300000,6.905000e+02,6.906885e+02,1.885419e-01,0.03
75.800000,54.200000,6.847000e+02,6.923231e+02,7.623103e+00,1.11
79.800000,53.400000,6.955000e+02,6.991757e+02,3.675671e+00,0.53
82.700000,53.900000,7.083000e+02,7.029336e+02,-5.366430e+00,-0.76
80.000000,58.700000,6.910000e+02,6.938359e+02,2.835942e+00,0.41
76.100000,58.900000,6.967000e+02,6.886042e+02,-8.095788e+00,-1.16
82.300000,65.200000,6.926000e+02,6.905468e+02,-2.053175e+00,-0.30
74.700000,65.500000,6.820000e+02,6.823976e+02,3.976260e-01,0.06
70.300000,66.600000,6.706000e+02,6.772554e+02,6.655404e+00,0.99
81.300000,65.700000,6.885000e+02,6.890042e+02,5.041512e-01,0.07
81.300000,43.100000,7.131000e+02,7.162308e+02,3.130787e+00,0.44
86.500000,42.400000,7.268000e+02,7.253169e+02,-1.483086e+00,-0.20
36.300000,70.300000,6.414000e+02,6.387705e+02,-2.629462e+00,-0.41
32.400000,68.100000,6.494000e+02,6.315546e+02,-1.784538e+01,-2.75
34.800000,68.100000,6.335000e+02,6.350988e+02,1.598797e+00,0.25
36.800000,67.900000,6.584000e+02,6.378279e+02,-2.057214e+01,-3.12
77.000000,66.800000,6.854000e+02,6.836663e+02,-1.733740e+00,-0.25
58.100000,71.900000,6.557000e+02,6.621049e+02,6.404934e+00,0.98
80.500000,60.800000,6.972000e+02,6.925620e+02,-4.637954e+00,-0.67
60.100000,71.300000,6.408000e+02,6.644100e+02,2.360998e+01,3.68
84.600000,47.600000,7.174000e+02,7.147872e+02,-2.612786e+00,-0.36
81.500000,46.000000,7.113000e+02,7.122033e+02,9.032872e-01,0.13
32.700000,75.800000,6.424000e+02,6.355583e+02,-6.841669e+00,-1.07
24.000000,75.300000,6.302000e+02,6.267567e+02,-3.443287e+00,-0.55
24.700000,74.400000,6.132000e+02,6.270772e+02,1.387715e+01,2.26
32.600000,76.600000,6.495000e+02,6.352815e+02,-1.421850e+01,-2.19
61.300000,57.100000,6.758000e+02,6.700764e+02,-5.723634e+00,-0.85
63.000000,73.600000,6.609000e+02,6.646237e+02,3.723693e+00,0.56
78.000000,71.300000,6.779000e+02,6.796304e+02,1.730425e+00,0.26
67.700000,71.900000,6.565000e+02,6.704590e+02,1.395900e+01,2.13
70.500000,75.000000,6.757000e+02,6.683476e+02,-7.352443e+00,-1.09
65.100000,73.100000,6.603000e+02,6.669346e+02,6.634568e+00,1.00
77.600000,59.500000,6.846000e+02,6.900373e+02,5.437345e+00,0.79
77.000000,59.500000,6.892000e+02,6.892793e+02,7.931530e-02,0.01
81.300000,59.400000,6.850000e+02,6.948736e+02,9.873619e+00,1.44
76.700000,56.200000,6.919000e+02,6.916845e+02,-2.155360e-01,-0.03
79.400000,48.700000,7.003000e+02,7.047157e+02,4.415730e+00,0.63
78.600000,52.000000,7.115000e+02,6.990368e+02,-1.246316e+01,-1.75
86.700000,42.400000,7.240000e+02,7.255865e+02,1.586524e+00,0.22
81.800000,41.300000,7.169000e+02,7.197186e+02,2.818642e+00,0.39
86.700000,41.500000,7.325000e+02,7.268282e+02,-5.671849e+00,-0.77
87.200000,39.900000,7.360000e+02,7.295517e+02,-6.448341e+00,-0.88
83.800000,42.000000,7.253000e+02,7.219585e+02,-3.341500e+00,-0.46
79.700000,41.300000,7.080000e+02,7.160098e+02,8.009787e+00,1.13
82.000000,39.900000,7.176000e+02,7.220211e+02,4.421065e+00,0.62
65.200000,46.300000,6.765000e+02,6.821963e+02,5.696304e+00,0.84
61.600000,45.600000,6.742000e+02,6.756901e+02,1.490150e+00,0.22
61.200000,44.100000,6.816000e+02,6.759271e+02,-5.672857e+00,-0.83
49.500000,51.400000,6.519000e+02,6.480678e+02,-3.832225e+00,-0.59
52.400000,53.900000,6.596000e+02,6.550090e+02,-4.590986e+00,-0.70
51.300000,53.900000,6.665000e+02,6.527621e+02,-1.373789e+01,-2.06
43.200000,76.700000,6.491000e+02,6.446802e+02,-4.419752e+00,-0.68
42.600000,77.700000,6.409000e+02,6.432731e+02,2.373082e+00,0.37
79.500000,68.600000,6.889000e+02,6.842462e+02,-4.653850e+00,-0.68
76.600000,67.900000,6.843000e+02,6.822861e+02,-2.013855e+00,-0.29
71.000000,72.600000,6.882000e+02,6.723000e+02,-1.589998e+01,-2.31
69.700000,71.000000,6.687000e+02,6.731122e+02,4.412155e+00,0.66
74.800000,70.200000,6.927000e+02,6.783257e+02,-1.437435e+01,-2.08
88.200000,75.300000,6.585000e+02,6.792818e+02,2.078184e+01,3.16
76.900000,75.600000,6.697000e+02,6.716250e+02,1.924991e+00,0.29
84.600000,78.800000,6.682000e+02,6.681149e+02,-8.509047e-02,-0.01
80.300000,59.300000,6.893000e+02,6.936699e+02,4.369871e+00,0.63
84.300000,58.100000,7.050000e+02,7.002385e+02,-4.761460e+00,-0.68
84.700000,56.200000,7.038000e+02,7.030230e+02,-7.770483e-01,-0.11
79.400000,57.600000,6.870000e+02,6.940751e+02,7.075099e+00,1.03
79.500000,56.000000,6.887000e+02,6.958161e+02,7.116128e+00,1.03
82.100000,49.900000,7.065000e+02,7.074109e+02,9.109373e-01,0.13
88.900000,53.200000,7.196000e+02,7.131346e+02,-6.465382e+00,-0.90
83.100000,57.400000,7.012000e+02,6.993658e+02,-1.834179e+00,-0.26
79.400000,40.500000,7.023000e+02,7.165655e+02,1.426552e+01,2.03
80.800000,41.700000,7.143000e+02,7.174141e+02,3.114136e+00,0.44
82.500000,40.600000,7.233000e+02,7.218835e+02,-1.416456e+00,-0.20
85.700000,63.200000,6.994000e+02,6.964195e+02,-2.980516e+00,-0.43
74.000000,63.400000,6.779000e+02,6.830602e+02,5.160228e+00,0.76
84.100000,58.200000,7.048000e+02,6.998532e+02,-4.946786e+00,-0.70
70.300000,68.400000,6.760000e+02,6.759948e+02,-5.248701e-03,-0.00
74.800000,70.800000,6.888000e+02,6.776358e+02,-1.116415e+01,-1.62
77.600000,68.300000,6.908000e+02,6.828248e+02,-7.975217e+00,-1.15
73.100000,71.500000,6.847000e+02,6.753851e+02,-9.314859e+00,-1.36
70.400000,69.300000,6.690000e+02,6.753474e+02,6.347371e+00,0.95
40.000000,75.900000,6.486000e+02,6.424241e+02,-6.175911e+00,-0.95
32.800000,73.200000,6.299000e+02,6.356130e+02,5.712997e+00,0.91
55.700000,58.600000,6.550000e+02,6.617045e+02,6.704541e+00,1.02
59.000000,44.300000,6.904000e+02,6.711771e+02,-1.922292e+01,-2.78
58.400000,45.100000,6.806000e+02,6.694003e+02,-1.119970e+01,-1.65
55.400000,47.200000,6.739000e+02,6.618812e+02,-1.201877e+01,-1.78
53.800000,42.800000,6.682000e+02,6.604925e+02,-7.707527e+00,-1.15
54.700000,43.500000,6.778000e+02,6.621394e+02,-1.566055e+01,-2.31
57.800000,45.500000,6.679000e+02,6.678881e+02,-1.191955e-02,-0.00
58.700000,43.200000,6.930000e+02,6.712724e+02,-2.172758e+01,-3.14
56.900000,43.600000,6.709000e+02,6.670660e+02,-3.834004e+00,-0.57
82.000000,70.200000,6.872000e+02,6.844368e+02,-2.763191e+00,-0.40
31.900000,68.200000,6.320000e+02,6.309291e+02,-1.070940e+00,-0.17
78.100000,77.500000,6.757000e+02,6.681710e+02,-7.529014e+00,-1.11
78.400000,76.900000,6.604000e+02,6.697565e+02,9.356473e+00,1.42
86.500000,77.000000,6.713000e+02,6.740456e+02,2.745626e+00,0.41
88.400000,77.800000,6.765000e+02,6.727943e+02,-3.705688e+00,-0.55
82.700000,75.100000,6.669000e+02,6.763942e+02,9.494178e+00,1.42
43.300000,66.800000,6.449000e+02,6.463840e+02,1.483962e+00,0.23
47.800000,66.800000,6.413000e+02,6.524751e+02,1.117512e+01,1.74
52.500000,64.700000,6.484000e+02,6.582075e+02,9.807461e+00,1.51
54.900000,61.900000,6.560000e+02,6.610106e+02,5.010610e+00,0.76
49.400000,64.900000,6.483000e+02,6.541068e+02,5.806752e+00,0.90
50.400000,65.000000,6.557000e+02,6.554907e+02,-2.092632e-01,-0.03
47.800000,63.400000,6.699000e+02,6.511776e+02,-1.872244e+01,-2.79
48.800000,65.100000,6.624000e+02,6.533433e+02,-9.056707e+00,-1.37
56.800000,73.300000,6.598000e+02,6.597085e+02,-9.145642e-02,-0.01
47.200000,72.600000,6.571000e+02,6.511726e+02,-5.927395e+00,-0.90
82.500000,53.800000,7.027000e+02,7.027594e+02,5.935982e-02,0.01
73.900000,61.400000,6.663000e+02,6.841902e+02,1.789021e+01,2.69
42.300000,67.600000,6.360000e+02,6.453984e+02,9.398372e+00,1.48
45.800000,63.400000,6.539000e+02,6.480641e+02,-5.835899e+00,-0.89
84.100000,45.300000,7.119000e+02,7.174955e+02,5.595457e+00,0.79
37.000000,70.500000,6.385000e+02,6.397498e+02,1.249768e+00,0.20
39.500000,68.900000,6.435000e+02,6.422548e+02,-1.245240e+00,-0.19
42.000000,65.000000,6.318000e+02,6.432378e+02,1.143779e+01,1.81
77.700000,51.500000,7.021000e+02,6.982394e+02,-3.860551e+00,-0.55
81.800000,40.300000,7.162000e+02,7.211307e+02,4.930656e+00,0.69
80.800000,41.100000,7.133000e+02,7.182716e+02,4.971618e+00,0.70
61.500000,54.700000,6.613000e+02,6.709727e+02,9.672662e+00,1.46
55.600000,56.000000,6.724000e+02,6.612565e+02,-1.114351e+01,-1.66
57.400000,54.600000,6.660000e+02,6.643205e+02,-1.679541e+00,-0.25
52.800000,56.000000,6.454000e+02,6.562953e+02,1.089529e+01,1.69
54.100000,59.100000,6.610000e+02,6.593004e+02,-1.699604e+00,-0.26
53.600000,58.500000,6.622000e+02,6.583533e+02,-3.846717e+00,-0.58
48.400000,70.900000,6.461000e+02,6.530770e+02,6.976969e+00,1.08
74.300000,50.500000,6.847000e+02,6.939797e+02,9.279703e+00,1.36
74.400000,49.300000,6.833000e+02,6.955470e+02,1.224699e+01,1.79
31.300000,69.000000,6.421000e+02,6.309727e+02,-1.112729e+01,-1.73
80.500000,43.700000,6.993000e+02,7.139528e+02,1.465285e+01,2.10
76.900000,44.000000,7.058000e+02,7.069939e+02,1.193896e+00,0.17
75.000000,44.100000,6.904000e+02,7.032722e+02,1.287220e+01,1.86
66.200000,53.500000,6.555000e+02,6.787026e+02,2.320259e+01,3.54
53.200000,46.000000,6.515000e+02,6.573180e+02,5.817951e+00,0.89
61.200000,50.300000,6.773000e+02,6.721671e+02,-5.132928e+00,-0.76
58.600000,51.300000,6.724000e+02,6.670474e+02,-5.352648e+00,-0.80
58.900000,42.300000,6.759000e+02,6.723464e+02,-3.553555e+00,-0.53
56.200000,42.800000,6.738000e+02,6.660336e+02,-7.766373e+00,-1.15
78.600000,68.100000,6.955000e+02,6.839556e+02,-1.154437e+01,-1.66
65.600000,46.000000,6.771000e+02,6.832108e+02,6.110802e+00,0.90
64.500000,45.100000,6.794000e+02,6.818252e+02,2.425231e+00,0.36
65.500000,49.800000,6.740000e+02,6.800141e+02,6.014127e+00,0.89
61.200000,46.700000,6.790000e+02,6.741689e+02,-4.831088e+00,-0.71
62.600000,45.300000,6.902000e+02,6.779048e+02,-1.229517e+01,-1.78
64.300000,45.600000,6.791000e+02,6.810291e+02,1.929139e+00,0.28
62.000000,48.200000,6.795000e+02,6.747831e+02,-4.716911e+00,-0.69
84.500000,43.300000,7.225000e+02,7.211250e+02,-1.375017e+00,-0.19
73.100000,43.800000,6.904000e+02,6.999909e+02,9.590927e+00,1.39
44.500000,60.700000,6.349000e+02,6.436473e+02,8.747310e+00,1.38
44.400000,62.400000,6.257000e+02,6.449899e+02,1.928992e+01,3.08
62.100000,54.900000,6.768000e+02,6.718356e+02,-4.964443e+00,-0.73
60.100000,54.400000,6.699000e+02,6.688342e+02,-1.065799e+00,-0.16
62.800000,59.400000,6.605000e+02,6.716341e+02,1.113414e+01,1.69
59.900000,64.000000,6.717000e+02,6.672946e+02,-4.405429e+00,-0.66
